onset	duration	trial	stim_file	event	response	response_timestamp	response_recall	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	response_recognition	response_confidence	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh
1.999	6	13	29_H36_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
7.999	36.449	13	29_H36_combined_small.mp4	displayVid	not applicable	not applicable	No Recall	forgotten	forgotten	The magician places the nut in the middle of the bold and it magically screws itself.	4	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
46	5.996	13	29_H36_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
51.996	6.003	13	29_H36_combined_small.mp4	displayAnswer	11 to 20	54.3884763789997	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
57.999	0.05	13	29_H36_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
58.049	5.949	13	29_H36_combined_small.mp4	displayCuriosity	7	60.1677326109998	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
63.999	4	13	29_H36_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
69.998	6.033	14	22_K18_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
76.031	22.213	14	22_K18_combined_small.mp4	displayVid	not applicable	not applicable	No Recall	forgotten	forgotten	A pack of cards appears from a single piece of paper.	2	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
100	3.998	14	22_K18_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
103.998	6.001	14	22_K18_combined_small.mp4	displayAnswer	0 to 10	106.245282887	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
109.999	0.049	14	22_K18_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
110.048	5.95	14	22_K18_combined_small.mp4	displayCuriosity	6	112.838873736	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
115.999	4	14	22_K18_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
121.996	6.007	15	09_S11_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
128.002	24.444	15	09_S11_combined_small.mp4	displayVid	not applicable	not applicable	I think the magician showed the coin apparently passing through the intact cigarette or the coin appearing to be suspended in the cigarette then showing them separately again 	remembered	remembered	The magician uses the coin to slice the cigarette, but it is still intact afterwards.	4	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered
153.999	9.999	15	09_S11_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
163.998	5.999	15	09_S11_combined_small.mp4	displayAnswer	31 or more	165.066013718	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
169.997	0.049	15	09_S11_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
170.047	5.951	15	09_S11_combined_small.mp4	displayCuriosity	4	173.486022852	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
175.998	4	15	09_S11_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
181.997	6.031	16	07_K2_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
188.028	27.214	16	07_K2_combined_small.mp4	displayVid	not applicable	not applicable	The magician shows all the pages in the book which have different coloured sweets incorporated in the picture scenes he then shakes the book in a quick motion and lots of sweets fall out of the book. The magician then showed the pages of the book again to reveal the images of sweets in the book are no longer there!!!! 	remembered	remembered	The sweets shown on the pages disappear.	6	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered
216	3.997	16	07_K2_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
219.997	6	16	07_K2_combined_small.mp4	displayAnswer	0 to 10	221.403804084	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
225.997	0.049	16	07_K2_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
226.047	5.95	16	07_K2_combined_small.mp4	displayCuriosity	7	228.58794578	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
231.996	3.999	16	07_K2_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
237.996	6.036	17	17_Trick37_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
244.032	46.283	17	17_Trick37_combined_small.mp4	displayVid	not applicable	not applicable	No Recall	forgotten	forgotten	An elastic band visually travels from finger to finger.	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered
291.997	3.999	17	17_Trick37_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
295.996	5.997	17	17_Trick37_combined_small.mp4	displayAnswer	0 to 10	296.768530423	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
301.992	0.049	17	17_Trick37_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
302.042	5.955	17	17_Trick37_combined_small.mp4	displayCuriosity	7	305.156773746	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
307.996	4	17	17_Trick37_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
313.996	6.028	18	28_K24_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
320.024	24.212	18	28_K24_combined_small.mp4	displayVid	not applicable	not applicable	No Recall - I think I only confabulating to write otherwise	forgotten	forgotten	A £10 note is transformed into a £20  note.	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered
345.997	3.996	18	28_K24_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
349.993	6.002	18	28_K24_combined_small.mp4	displayAnswer	21 to 30	352.061097533	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
355.996	0.049	18	28_K24_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
