onset	duration	trial	stim_file	event	response	response_timestamp	response_recall	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	response_recognition	response_confidence	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh
1.99	6.001	25	12_H37_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
7.991	28.813	25	12_H37_combined_small.mp4	displayVid	not applicable	not applicable	The magician caused show weird impossible movements on the index fingers of his left hand I remember thinking there must be some mechanical device under the gloves 	forgotten	remembered	The magician unscrews his own finger and then shakes it back into place.	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered
37.996	4.002	25	12_H37_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
41.998	6.004	25	12_H37_combined_small.mp4	displayAnswer	21 to 30	43.4270084950003	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
48.002	0.051	25	12_H37_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
48.052	5.955	25	12_H37_combined_small.mp4	displayCuriosity	6	51.4344015759998	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
54.007	7.999	25	12_H37_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
63.989	6.03	26	25_S25_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
70.019	52.652	26	25_S25_combined_small.mp4	displayVid	not applicable	not applicable	N	forgotten	forgotten	The magician makes a signed coin appear inside a bread roll.	1	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
123.994	3.999	26	25_S25_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
127.993	6.005	26	25_S25_combined_small.mp4	displayAnswer	0 to 10	129.483417609	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
133.998	0.049	26	25_S25_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
134.047	5.954	26	25_S25_combined_small.mp4	displayCuriosity	7	137.64755622	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
140.001	4.004	26	25_S25_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
145.988	6.001	27	13_Trick6_short_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
151.989	37.698	27	13_Trick6_short_combined_small.mp4	displayVid	not applicable	not applicable	No Recall	forgotten	forgotten	The magician puts the ball under the cup and makes it disappear.	2	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
189.989	3.998	27	13_Trick6_short_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
193.987	6	27	13_Trick6_short_combined_small.mp4	displayAnswer	11 to 20	196.702583287	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
199.987	0.051	27	13_Trick6_short_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
200.038	5.948	27	13_Trick6_short_combined_small.mp4	displayCuriosity	6	205.707800534	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
205.986	4	27	13_Trick6_short_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
212.004	6.036	28	11_K21_long_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
