onset	duration	trial	stim_file	event	response	response_timestamp	response_recall	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	response_recognition	response_confidence	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh
2.002	6.036	13	19_H17_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
8.038	46.613	13	19_H17_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The magician uses a guillotine to slice breadsticks, but not the volunteer's finger.	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered
55.991	6.004	13	19_H17_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
61.995	6.004	13	19_H17_combined_small.mp4	displayAnswer	31 or more	63.1438708919995	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
67.998	0.051	13	19_H17_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
68.049	5.952	13	19_H17_combined_small.mp4	displayCuriosity	3	71.3485289920027	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
74.001	4	13	19_H17_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
79.99	6.029	14	34_Trick38_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
86.02	27.414	14	34_Trick38_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The magician closes one fist around a silk handkerchief and makes it disappear. Then, he makes it appear in his other hand.	3	remembered	forgotten	remembered	remembered	remembered	forgotten	forgotten
114	4	14	34_Trick38_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
118	6.001	14	34_Trick38_combined_small.mp4	displayAnswer	31 or more	120.447810423	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
124.001	0.049	14	34_Trick38_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
124.05	5.951	14	34_Trick38_combined_small.mp4	displayCuriosity	3	128.546688367001	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
130.001	3.995	14	34_Trick38_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
135.998	6.007	15	28_K24_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
142.005	24.249	15	28_K24_combined_small.mp4	displayVid	not applicable	not applicable	changes to £20 note	remembered	remembered	A £10 note is transformed into a £20  note.	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered
167.988	10.007	15	28_K24_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
177.995	6.004	15	28_K24_combined_small.mp4	displayAnswer	11 to 20	179.452647119	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
183.999	0.049	15	28_K24_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
184.049	5.951	15	28_K24_combined_small.mp4	displayCuriosity	3	188.051877245001	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
190	4.001	15	28_K24_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
195.99	6.023	16	07_K2_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
202.013	27.219	16	07_K2_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	Green and golden sweets fall out of the pages of the book.	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered
229.999	3.999	16	07_K2_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
233.999	6.001	16	07_K2_combined_small.mp4	displayAnswer	21 to 30	236.639776596003	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
240	0.048	16	07_K2_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
240.048	5.945	16	07_K2_combined_small.mp4	displayCuriosity	2	244.602733961001	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
245.993	4.003	16	07_K2_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
251.998	6.038	17	05_K4_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
258.036	31.165	17	05_K4_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The magician shakes the rubix cube and it becomes all white.	1	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
289.993	4.004	17	05_K4_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
293.997	6.002	17	05_K4_combined_small.mp4	displayAnswer	31 or more	296.184002386002	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
299.999	0.049	17	05_K4_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
