onset	duration	trial	stim_file	event	response	response_timestamp	response_recall	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	response_recognition	response_confidence	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh
2	6.003	1	15_S18_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
8.003	32.524	1	15_S18_combined_small.mp4	displayVid	not applicable	not applicable	No recall. 	forgotten	forgotten	The magician is able to hide his whole arm inside the blue paper bag.	2	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
41.995	4.001	1	15_S18_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
45.996	6.002	1	15_S18_combined_small.mp4	displayAnswer	11 to 20	48.3165170329994	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
51.998	0.069	1	15_S18_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
52.067	5.988	1	15_S18_combined_small.mp4	displayCuriosity	7	57.9935769849981	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
58.056	4.003	1	15_S18_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
63.993	6.005	2	35_Trick32_long_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
69.998	46.982	2	35_Trick32_long_combined_small.mp4	displayVid	not applicable	not applicable	No recall.	forgotten	forgotten	The magician shows a silver and a copper coin. Every time he puts a coin in his pocket, the coin appears again in his hand.	2	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
117.997	4	2	35_Trick32_long_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
121.997	5.999	2	35_Trick32_long_combined_small.mp4	displayAnswer	0 to 10	122.895124713999	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
127.996	0.05	2	35_Trick32_long_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
128.046	5.948	2	35_Trick32_long_combined_small.mp4	displayCuriosity	7	131.285819533998	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
133.995	8	2	35_Trick32_long_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
143.996	6.044	3	12_H37_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
150.041	28.767	3	12_H37_combined_small.mp4	displayVid	not applicable	not applicable	No recall.	forgotten	forgotten	The magician detaches his thumb, but when he turns his hands, the thumb is reattached.	4	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
