onset	duration	trial	stim_file	event	response	response_timestamp	response_recall	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	response_recognition	response_confidence	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh
2.002	6.003	13	23_K10_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
8.005	23.466	13	23_K10_combined_small.mp4	displayVid	not applicable	not applicable	The pins are connected. After some slight of hand they are the separated without unclipping. 	remembered	remembered	The safety pins magically interlock without breaking the seal.	4	remembered	remembered	remembered	remembered	remembered	remembered	remembered
32.006	5.997	13	23_K10_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
38.003	5.997	13	23_K10_combined_small.mp4	displayAnswer	21 to 30	40.6142898719991	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
44	0.048	13	23_K10_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
44.047	5.955	13	23_K10_combined_small.mp4	displayCuriosity	6	44.9716248299992	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
50.002	4.001	13	23_K10_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
56.003	6.043	14	20_Trick20_short_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
62.046	26.135	14	20_Trick20_short_combined_small.mp4	displayVid	not applicable	not applicable	The nut is tied on to the rope with a pierced card. Both are freed by a flick of the rope. 	remembered	remembered	The magician ties rope around the nut, but is not able to remove it afterwards as it seems that the nut has shrunk.	3	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered
89.998	4.004	14	20_Trick20_short_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
