onset	duration	trial	stim_file	event	response	response_timestamp	response_recall	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	response_recognition	response_confidence	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh
2.002	6.007	1	06_H7_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
8.009	34.451	1	06_H7_combined_small.mp4	displayVid	not applicable	not applicable	no recall 	forgotten	forgotten	The magician wraps the salt shaker in the cloth and makes it disappear.	3	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
44	4.003	1	06_H7_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
48.004	6.003	1	06_H7_combined_small.mp4	displayAnswer	11 to 20	48.9200494579854	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
54.006	0.066	1	06_H7_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
54.072	5.949	1	06_H7_combined_small.mp4	displayCuriosity	3	57.9453917919891	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
60.022	4.001	1	06_H7_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
65.998	6.01	2	19_H17_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
72.008	46.662	2	19_H17_combined_small.mp4	displayVid	not applicable	not applicable	The black device was able to cut through the pretz but did not cut the finger of the particpant 	remembered	remembered	The magician uses a guillotine to slice breadsticks, but not the volunteer's finger.	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered
120.004	4	2	19_H17_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
