onset	duration	trial	stim_file	event	response	response_timestamp	response_recall	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	response_recognition	response_confidence	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh
2	6.032	1	14_K19_long_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
8.032	32.366	1	14_K19_long_combined_small.mp4	displayVid	not applicable	not applicable	He puts the sponges under the cup. Makes the sponges disappear. Pulls them out of his hands with appear empty. Makes them disappear again .Then makes them reappear under the mug.  	remembered	remembered	The balls magically change their location and become a toy rabbit.	2	remembered	forgotten	forgotten	remembered	remembered	remembered	remembered
42	4	1	14_K19_long_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
46	6	1	14_K19_long_combined_small.mp4	displayAnswer	11 to 20	47.1261734909931	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
52	0.077	1	14_K19_long_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
52.077	5.955	1	14_K19_long_combined_small.mp4	displayCuriosity	5	55.3009074029978	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
58.032	4.001	1	14_K19_long_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
64.003	6.032	2	01_H35_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
70.035	37.666	2	01_H35_combined_small.mp4	displayVid	not applicable	not applicable	No recall	forgotten	forgotten	The volunteer signs a card which the magician subsequently pulls from a Ziploc bag.	3	remembered	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
108	4	2	01_H35_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
112	5.999	2	01_H35_combined_small.mp4	displayAnswer	11 to 20	113.684728648004	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
117.999	0.051	2	01_H35_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
118.05	5.947	2	01_H35_combined_small.mp4	displayCuriosity	4	121.918928090003	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
123.996	8.003	2	01_H35_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
133.999	6.027	3	30_H15_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
140.026	31.906	3	30_H15_combined_small.mp4	displayVid	not applicable	not applicable	No recall	forgotten	forgotten	The magician pierces the deck of cards with a toothpick, but afterwards there is no hole.	3	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
172	3.999	3	30_H15_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
175.999	6	3	30_H15_combined_small.mp4	displayAnswer	11 to 20	177.042045233	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
181.998	0.049	3	30_H15_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
182.048	5.95	3	30_H15_combined_small.mp4	displayCuriosity	4	186.281020059992	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
187.998	10	3	30_H15_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
199.998	6.026	4	06_H7_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
206.024	33.874	4	06_H7_combined_small.mp4	displayVid	not applicable	not applicable	No recall	forgotten	forgotten	The magician changes the salt to water.	1	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
239.998	4	4	06_H7_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
243.998	6	4	06_H7_combined_small.mp4	displayAnswer	0 to 10	245.177795437005	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
249.998	0.05	4	06_H7_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
250.047	5.951	4	06_H7_combined_small.mp4	displayCuriosity	6	253.555950941998	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
255.998	3.997	4	06_H7_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
261.997	6.002	5	36_Trick7_short_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
267.999	20.652	5	36_Trick7_short_combined_small.mp4	displayVid	not applicable	not applicable	He makes the sponges jump from one hand to the other	remembered	remembered	The magician places two foam balls in volunteer's hands. The foam balls then start to jump up and down of their own accord.	5	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered
290	3.997	5	36_Trick7_short_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
