onset	duration	trial	stim_file	event	response	response_timestamp	response_recall	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	response_recognition	response_confidence	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh
2.002	6.006	25	28_K24_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
8.008	24.25	25	28_K24_combined_small.mp4	displayVid	not applicable	not applicable	he folded up the note when he unfolded it it was a £20 note	remembered	remembered	A £10 note is transformed into a £20  note.	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered
34.007	3.999	25	28_K24_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
38.006	6.002	25	28_K24_combined_small.mp4	displayAnswer	31 or more	39.1191301500075	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
44.008	0.048	25	28_K24_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
44.056	5.946	25	28_K24_combined_small.mp4	displayCuriosity	2	46.3946369090118	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
50.002	8.004	25	28_K24_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
60.008	6.025	26	14_K19_long_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
66.033	31.823	26	14_K19_long_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The red balls are placed under the mug and merge to become a form a larger ball.	3	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
98.006	4.001	26	14_K19_long_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
102.007	5.999	26	14_K19_long_combined_small.mp4	displayAnswer	21 to 30	104.183709804012	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
108.006	0.049	26	14_K19_long_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
108.056	5.95	26	14_K19_long_combined_small.mp4	displayCuriosity	5	113.981178745002	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
114.006	3.998	26	14_K19_long_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
120.005	6.037	27	11_K21_long_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
126.041	43.785	27	11_K21_long_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The magician flips the middle card over with a slight gesture and then changes the colour of the back of the card from blue to red.	4	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered
170.006	4.001	27	11_K21_long_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
174.007	5.997	27	11_K21_long_combined_small.mp4	displayAnswer	21 to 30	174.720545067001	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
180.005	0.049	27	11_K21_long_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
180.054	5.947	27	11_K21_long_combined_small.mp4	displayCuriosity	5	182.458661388009	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
186.001	4.004	27	11_K21_long_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
192.004	6.037	28	04_S9_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
198.041	32.462	28	04_S9_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The cards magically change their appearance.	4	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered
232.001	4.003	28	04_S9_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
236.004	6.001	28	04_S9_combined_small.mp4	displayAnswer	0 to 10	236.822724323007	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
242.005	0.049	28	04_S9_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
242.054	5.951	28	04_S9_combined_small.mp4	displayCuriosity	6	244.230557499002	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
248.005	3.998	28	04_S9_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
254.001	6.039	29	10_S27_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
260.04	31.576	29	10_S27_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The magician pours water into a cup from the bottle and then pours the water into another cup but when he tips it upside down, no water spills out.	4	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered
291.996	6.003	29	10_S27_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
297.999	6.004	29	10_S27_combined_small.mp4	displayAnswer	21 to 30	299.475952124005	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
304.003	0.049	29	10_S27_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
304.052	5.951	29	10_S27_combined_small.mp4	displayCuriosity	1	306.837876522011	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
310.004	4	29	10_S27_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
315.995	6.026	30	27_S31_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
322.021	21.018	30	27_S31_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The magician places chopsticks into an envelope, but is still able to crush the envelope and its contents into a paper ball.	4	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered
343.999	4.003	30	27_S31_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
348.002	6.001	30	27_S31_combined_small.mp4	displayAnswer	31 or more	349.534716194001	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
354.003	0.05	30	27_S31_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
354.053	5.951	30	27_S31_combined_small.mp4	displayCuriosity	2	356.951342357002	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
360.004	4	30	27_S31_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
365.998	6.04	31	29_H36_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
372.037	36.411	31	29_H36_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The magician places the nut in the middle of the bold and it magically screws itself.	5	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
409.998	4.002	31	29_H36_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
413.999	6.004	31	29_H36_combined_small.mp4	displayAnswer	21 to 30	415.592107499004	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
420.004	0.047	31	29_H36_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
420.051	5.95	31	29_H36_combined_small.mp4	displayCuriosity	1	422.012104109002	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
426.001	7.996	31	29_H36_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
435.998	6.04	32	06_H7_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
442.037	33.851	32	06_H7_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The magician wraps the salt shaker in the cloth and makes it disappear.	5	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten	forgotten
475.994	4.002	32	06_H7_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
479.996	6.005	32	06_H7_combined_small.mp4	displayAnswer	11 to 20	480.681413803002	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
486.001	0.049	32	06_H7_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
486.051	5.951	32	06_H7_combined_small.mp4	displayCuriosity	5	488.052202315012	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
492.002	3.999	32	06_H7_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
498.001	6.031	33	34_Trick38_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
504.032	27.418	33	34_Trick38_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The magician closes one fist around a silk handkerchief and makes it disappear. Then, he makes it appear in his other hand.	4	remembered	remembered	forgotten	forgotten	forgotten	remembered	remembered
532.002	3.998	33	34_Trick38_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
536.001	6	33	34_Trick38_combined_small.mp4	displayAnswer	31 or more	536.751977993001	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
542	0.049	33	34_Trick38_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
542.049	5.948	33	34_Trick38_combined_small.mp4	displayCuriosity	1	544.554361265007	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
547.998	4	33	34_Trick38_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
554.001	6.002	34	32_K16_short_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
560.003	31.444	34	32_K16_short_combined_small.mp4	displayVid	not applicable	not applicable	no recall	forgotten	forgotten	The volunteer selects and signs a card that is placed in the middle of the deck, but then appears on the top of it.	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered
591.994	4.004	34	32_K16_short_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
595.999	6.001	34	32_K16_short_combined_small.mp4	displayAnswer	0 to 10	597.50517181	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
601.999	0.049	34	32_K16_short_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
602.049	5.951	34	32_K16_short_combined_small.mp4	displayCuriosity	6	604.829963480006	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
608	9.997	34	32_K16_short_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
619.996	6.006	35	09_S11_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
626.002	24.468	35	09_S11_combined_small.mp4	displayVid	not applicable	not applicable	he poked the cigerette through the coin and then removed it leaving no hole	remembered	remembered	The magician pushes a cigarette through a coin and then reveals that there is no hole.	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered
652.001	3.998	35	09_S11_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
655.999	5.995	35	09_S11_combined_small.mp4	displayAnswer	21 to 30	656.722734420007	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
