onset	duration	trial	stim_file	event	response	response_timestamp	response_recall	trial_type_cuedRecallStrict	trial_type_cuedRecallLenient	response_recognition	response_confidence	trial_type_allConf	trial_type_highConf	trial_type_aboveAvgConf	trial_type_rememberedStrictAboveAvg	trial_type_rememberedLenientAboveAvg	trial_type_rememberedStrictHigh	trial_type_rememberedLenientHigh
2.001	6.005	1	05_K4_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
8.007	31.769	1	05_K4_combined_small.mp4	displayVid	not applicable	not applicable	he completed the rubix cube in a few moves so all sides were one colour	remembered	remembered	The magician solves the rubix cube by spinning it in the air.	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered
39.996	4.004	1	05_K4_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
43.999	6.005	1	05_K4_combined_small.mp4	displayAnswer	21 to 30	44.7760906869953	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
50.004	0.065	1	05_K4_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
50.069	5.952	1	05_K4_combined_small.mp4	displayCuriosity	2	53.9033616740053	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
56.021	4	1	05_K4_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
62.004	6.031	2	01_H35_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
68.035	37.658	2	01_H35_combined_small.mp4	displayVid	not applicable	not applicable	someone picked a card and marked it put it back in the deck he made it appear in the bag	remembered	remembered	The volunteer signs a card that is placed into the Ziploc bag, but then appears in the card box.	5	forgotten	forgotten	forgotten	remembered	remembered	remembered	remembered
106.005	3.999	2	01_H35_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
110.004	5.997	2	01_H35_combined_small.mp4	displayAnswer	0 to 10	111.958968359002	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
116	0.051	2	01_H35_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
116.051	5.952	2	01_H35_combined_small.mp4	displayCuriosity	7	120.465599281	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
122.003	8	2	01_H35_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
131.996	6.04	3	26_S30_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
138.036	25.169	3	26_S30_combined_small.mp4	displayVid	not applicable	not applicable	he made the string longer on his right and shorter on his left	remembered	remembered	The magician pulls string through two sticks which appear to be connected. However he then reveals thw two sticks are not connected at all.	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered
164.002	4.002	3	26_S30_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
168.004	5.998	3	26_S30_combined_small.mp4	displayAnswer	0 to 10	169.212351342998	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
174.002	0.049	3	26_S30_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
174.052	5.95	3	26_S30_combined_small.mp4	displayCuriosity	5	177.811485336002	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
180.002	10.001	3	26_S30_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
192.002	6.035	4	36_Trick7_short_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
198.037	20.619	4	36_Trick7_short_combined_small.mp4	displayVid	not applicable	not applicable	he took the orange ball out of her right hand and pretended to put it in her left hand with the other and had her hold her hand closed he then revealed that she wasn't holding the balls where she thought she was as he had hidden them elsewhere	forgotten	remembered	The magician gets the volunteer to hold a foam ball, which he then transforms into  two balls.	6	remembered	remembered	remembered	remembered	remembered	remembered	remembered
220.003	3.998	4	36_Trick7_short_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
224.001	5.998	4	36_Trick7_short_combined_small.mp4	displayAnswer	31 or more	225.079050547996	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
229.999	0.051	4	36_Trick7_short_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
230.049	5.952	4	36_Trick7_short_combined_small.mp4	displayCuriosity	1	231.630731969999	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
236.002	4.001	4	36_Trick7_short_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
242.004	6.045	5	13_Trick6_short_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
248.049	37.654	5	13_Trick6_short_combined_small.mp4	displayVid	not applicable	not applicable	he put the ball under the cup and then made the ball appear from somewhere else	forgotten	remembered	The magician puts the ball under the cup and makes it disappear.	4	forgotten	forgotten	forgotten	forgotten	remembered	forgotten	remembered
286.001	4	5	13_Trick6_short_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
290.001	5.996	5	13_Trick6_short_combined_small.mp4	displayAnswer	31 or more	290.826763892997	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
295.997	0.05	5	13_Trick6_short_combined_small.mp4	fixationPostAnswer	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
296.047	5.954	5	13_Trick6_short_combined_small.mp4	displayCuriosity	1	300.787758633	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
302.001	4	5	13_Trick6_short_combined_small.mp4	fixationPostCuriosity	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
308	6.028	6	21_S15_combined_small.mp4	displayMockVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
314.028	31.976	6	21_S15_combined_small.mp4	displayVid	not applicable	not applicable	he made the ring go onto the stem of the glass	remembered	remembered	The magician places a ring on the stem of the glass without breaking it.	5	remembered	remembered	remembered	remembered	remembered	remembered	remembered
348	3.999	6	21_S15_combined_small.mp4	fixationPostVid	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable
